"Timestamp","Date","Author","Reviewer","Branch","PassedReview","ReviewMinutes"
"11/30/2017 8:11:18",2017-11-30,"A1","R1",1504,"yes",9
"11/30/2017 8:21:51",2017-11-30,"A1","R1",505,"yes",9
"11/30/2017 8:28:20",2017-11-30,"A1","R1",1506,"yes",5
"11/30/2017 8:50:37",2017-11-30,"A1","R1",1562,"yes",4
"11/30/2017 8:58:22",2017-11-30,"A1","R1",1563,"yes",7
"11/30/2017 9:06:30",2017-11-30,"A1","R1",1564,"yes",7
"11/30/2017 9:15:34",2017-11-30,"A1","R1",1565,"yes",6
"11/30/2017 9:20:21",2017-11-30,"A1","R1",1566,"yes",3
"11/30/2017 9:27:02",2017-11-30,"A1","R1",1567,"yes",5
"11/30/2017 9:31:45",2017-11-30,"A1","R1",1568,"yes",3
"11/30/2017 9:37:23",2017-11-30,"A1","R1",1569,"yes",5
"12/1/2017 7:08:49",2017-12-01,"A1","R1",1570,"yes",8
"12/1/2017 7:13:29",2017-12-01,"A1","R1",1571,"yes",3
"12/1/2017 7:28:18",2017-12-01,"A1","R1",1508,"yes",15
"12/1/2017 7:33:46",2017-12-01,"A1","R1",1561,"yes",4
"12/5/2017 7:17:05",2017-12-05,"A1","R1",1575,"yes",10
"12/5/2017 10:57:51",2017-12-05,"A1","R1",1439,"yes",65
"12/6/2017 11:22:22",2017-12-06,"A1","R1",1599,"no",81
"12/7/2017 12:33:04",2017-12-07,"A1","R1",1096,"no",80
"12/8/2017 6:36:42",2017-12-08,"A1","R1",1514,"yes",16
"12/8/2017 6:53:49",2017-12-08,"A1","R1",1515,"yes",12
"12/8/2017 7:28:39",2017-12-08,"A1","R1",1519,"yes",2
"12/8/2017 11:09:38",2017-12-08,"A1","R1",1509,"yes",40
"12/11/2017 8:59:02",2017-12-11,"A1","R1",1096,"no",80
"12/11/2017 11:29:42",2017-12-11,"A1","R1",1549,"no",60
"12/12/2017 15:21:31",2017-12-12,"A2","R2",1598,"yes",30
"12/12/2017 15:23:42",2017-12-01,"A2","R2",1556,"yes",15
"12/12/2017 15:32:15",2017-12-12,"A2","R2",1596,"yes",15
"12/12/2017 15:35:11",2017-12-12,"A2","R2",1522,"no",30
"12/13/2017 9:48:00",2017-12-13,"A1","R1",1096,"yes",41
"12/13/2017 16:35:56",2017-12-13,"A2","R2",1609,"yes",10
"12/14/2017 7:51:11",2017-12-14,"A1","R1",1096,"yes",5
"12/14/2017 8:14:35",2017-12-14,"A1","R1",872,"yes",22
"12/14/2017 8:28:18",2017-12-14,"A1","R1",1607,"yes",10
"12/14/2017 9:07:21",2017-12-14,"A1","R1",1613,"yes",7
"12/14/2017 15:18:46",2017-12-14,"A2","R2",1615,"yes",15
"12/15/2017 15:30:13",2017-12-15,"A2","R2",1621,"no",30
"12/15/2017 16:25:27",2017-12-15,"A2","R2",1622,"yes",45
"12/15/2017 16:25:48",2017-12-15,"A2","R2",1623,"yes",15
"12/19/2017 15:48:16",2017-12-19,"A2","R2",1619,"yes",30
"12/19/2017 16:57:33",2017-12-19,"A2","R2",1621,"yes",15
"12/21/2017 10:11:18",2017-12-21,"A1","R1",1617,"yes",28
"12/21/2017 11:11:30",2017-12-21,"A1","R1",1516,"yes",56
"12/22/2017 9:48:23",2017-12-22,"A2","R2",1618,"yes",30
"12/27/2017 7:31:57",2017-12-27,"A1","R1",765,"yes",12
"12/27/2017 8:15:20",2017-12-27,"A1","R1",1608,"yes",39
"1/9/2018 11:51:02",2018-01-09,"A1","R1",1689,"yes",2
"1/31/2018 10:16:25",2018-01-31,"A1","R1",1715,"yes",23
"1/31/2018 10:51:33",2018-01-31,"A1","R1",1702,"yes",32
"2/1/2018 8:17:58",2018-02-01,"A1","R1",991,"yes",32
"2/1/2018 8:23:34",2018-02-01,"A1","R1",831,"yes",4
"2/1/2018 10:40:25",2018-02-01,"A1","R1",1719,"yes",11
"2/1/2018 14:30:25",2018-02-01,"A2","R2",1709,"yes",30
"2/1/2018 16:53:29",2018-02-01,"A2","R2",1720,"yes",15
"2/2/2018 11:04:48",2018-02-02,"A1","R1",1327,"yes",40
"2/6/2018 7:46:52",2018-02-06,"A1","R1",1594,"no",20
"2/6/2018 8:12:55",2018-02-06,"A1","R1",1610,"no",22
"2/7/2018 7:31:46",2018-02-07,"A1","R1",1739,"yes",19
"2/7/2018 8:05:54",2018-02-07,"A1","R1",1740,"yes",32
"2/7/2018 10:40:05",2018-02-07,"A1","R1",1594,"yes",40
"2/9/2018 7:55:26",2018-02-09,"A1","R1",1744,"yes",39
"2/13/2018 8:21:55",2018-02-13,"A1","R1",1750,"no",63
"2/13/2018 9:55:40",2018-02-13,"A1","R1",1750,"yes",16
"2/13/2018 10:37:07",2018-02-13,"A1","R1",1746,"no",36
"2/16/2018 8:22:31",2018-02-16,"A1","R1",1778,"yes",45
"2/21/2018 8:32:38",2018-02-21,"A1","R1",1746,"no",52
"2/21/2018 9:45:28",2018-02-21,"A1","R1",781,"no",14
"2/21/2018 12:14:58",2018-02-21,"A1","R1",1759,"yes",3
"2/22/2018 10:30:25",2018-02-22,"A1","R1",1746,"yes",86
"2/22/2018 10:57:04",2018-02-22,"A1","R1",1747,"no",20
"2/27/2018 7:05:39",2018-02-27,"A1","R1",1723,"no",15
"2/28/2018 7:37:57",2018-02-28,"A1","R1",1787,"yes",35
"2/28/2018 10:00:45",2018-02-28,"A1","R1",1747,"no",50
"3/1/2018 7:57:49",2018-03-01,"A1","R1",1748,"yes",11
"3/1/2018 10:11:08",2018-03-01,"A1","R1",1751,"yes",45
"3/3/2018 7:15:03",2018-03-03,"A1","R1",1794,"yes",15
"3/6/2018 10:28:54",2018-03-06,"A1","R1",1772,"yes",15
"3/9/2018 12:14:48",2018-03-09,"A1","R1",1806,"no",20
"3/9/2018 15:14:15",2018-03-09,"A2","R2",1824,"yes",15
"3/12/2018 11:16:01",2018-03-12,"A2","R2",1826,"yes",5
"3/13/2018 9:30:34",2018-03-13,"A1","R1",1833,"yes",30
"3/14/2018 13:55:30",2018-03-14,"A2","R2",1818,"yes",30
"3/19/2018 9:54:08",2018-03-19,"A1","R1",1830,"yes",14
"3/19/2018 14:27:27",2018-03-19,"A2","R2",1834,"yes",30
"3/19/2018 14:27:48",2018-03-19,"A2","R2",1835,"yes",15
"3/19/2018 14:28:15",2018-03-19,"A2","R2",1840,"yes",5
"3/19/2018 14:29:36",2018-03-19,"A2","R2",1841,"yes",25
"3/19/2018 14:30:00",2018-03-19,"A2","R2",1842,"yes",15
"3/20/2018 9:34:51",2018-03-20,"A2","R2",1847,"yes",15
"3/20/2018 14:13:40",2018-03-20,"A2","R2",1845,"yes",45
"3/23/2018 7:19:35",2018-03-23,"A1","R1",1827,"yes",8
"3/23/2018 7:48:25",2018-03-23,"A1","R1",1837,"yes",20
"3/23/2018 8:53:33",2018-03-23,"A1","R1",1831,"yes",30
"3/26/2018 14:00:11",2018-03-26,"A2","R2",1881,"yes",1
"4/3/2018 7:15:54",2018-04-03,"A1","R1",1877,"yes",6
"4/4/2018 9:27:54",2018-04-04,"A1","R1",1828,"yes",70
"4/4/2018 9:48:33",2018-04-04,"A1","R1",1905,"yes",30
"4/4/2018 10:10:25",2018-04-04,"A1","R1",1911,"yes",21
"4/10/2018 7:53:48",2018-04-10,"A1","R1",1898,"yes",13
"4/10/2018 10:38:31",2018-04-10,"A1","R1",1722,"yes",15
"4/10/2018 11:04:18",2018-04-10,"A1","R1",1862,"yes",21
"4/10/2018 11:28:12",2018-04-09,"A2","R2",1925,"yes",5
"4/11/2018 10:38:38",2018-04-11,"A1","R1",1909,"yes",30
"4/12/2018 8:04:33",2018-04-12,"A1","R1",1853,"yes",8
"4/13/2018 7:43:10",2018-04-13,"A1","R1",1919,"yes",12
"4/13/2018 10:53:48",2018-04-13,"A1","R1",1936,"yes",41
"4/16/2018 7:34:31",2018-04-16,"A1","R1",1726,"yes",14
"4/16/2018 7:43:08",2018-04-16,"A1","R1",1921,"yes",6
"4/16/2018 10:04:21",2018-04-16,"A1","R1",1832,"yes",50
"4/16/2018 10:34:27",2018-04-16,"A1","R1",1933,"yes",30
"4/16/2018 10:49:30",2018-04-16,"A1","R1",1932,"yes",14
"4/18/2018 10:57:07",2018-04-18,"A1","R1",1934,"no",31
"4/18/2018 11:21:54",2018-04-18,"A1","R1",1920,"yes",22
"4/18/2018 11:32:08",2018-04-18,"A1","R1",1922,"yes",9
"4/18/2018 11:56:52",2018-04-18,"A1","R1",1935,"yes",23
"4/20/2018 7:40:00",2018-04-20,"A1","R1",1966,"yes",10
"4/20/2018 7:53:05",2018-04-20,"A1","R1",1923,"yes",9
"4/24/2018 7:17:15",2018-04-24,"A1","R1",1910,"yes",50
"4/24/2018 16:57:33",2018-04-24,"A2","R2",1962,"yes",15
"4/26/2018 7:15:40",2018-04-26,"A1","R1",1970,"yes",9
"4/27/2018 12:13:15",2018-04-27,"A2","R2",1942,"yes",15
"4/27/2018 13:57:42",2018-04-27,"A2","R2",1734,"yes",5
"4/27/2018 15:33:54",2018-04-27,"A2","R2",1971,"no",30
"4/30/2018 9:41:55",2018-04-30,"A1","R1",1943,"yes",7
"4/30/2018 15:57:58",2018-04-30,"A2","R2",1942,"yes",15
"5/1/2018 9:50:44",2018-05-01,"A1","R1",1728,"yes",90
"5/2/2018 7:16:42",2018-05-02,"A1","R1",1942,"yes",17
"5/3/2018 9:19:13",2018-05-02,"A2","R2",1974,"yes",45
"5/7/2018 10:53:48",2018-05-07,"A2","R2",1979,"yes",15
"5/9/2018 16:04:52",2018-05-09,"A2","R2",1980,"yes",30
"5/12/2018 7:31:53",2018-05-12,"A1","R1",1940,"yes",60
"5/12/2018 8:07:41",2018-05-12,"A1","R1",1929,"yes",35
"5/14/2018 10:49:27",2018-05-11,"A2","R2",2012,"yes",15
"5/14/2018 10:56:40",2018-05-14,"A2","R2",2017,"yes",15
"5/16/2018 9:06:15",2018-05-16,"A1","R1",1938,"yes",75
"5/16/2018 9:30:06",2018-05-16,"A1","R1",1891,"yes",20
"5/17/2018 16:31:46",2018-05-17,"A2","R2",2019,"yes",15
"5/17/2018 16:32:07",2018-05-17,"A2","R2",2030,"yes",45
"5/18/2018 7:36:02",2018-05-18,"A1","R1",2032,"yes",6
"5/18/2018 7:37:25",2018-05-18,"A1","R1",2033,"yes",1
"5/18/2018 15:46:43",2018-05-18,"A2","R2",2034,"yes",30
"5/23/2018 16:34:01",2018-05-23,"A2","R2",2028,"yes",60
"5/23/2018 16:34:20",2018-05-23,"A2","R2",2029,"yes",15
"5/28/2018 10:38:46",2018-05-28,"A1","R1",2057,"yes",6
"5/29/2018 14:23:38",2018-05-29,"A2","R2",1838,"yes",45
"5/29/2018 16:17:21",2018-05-29,"A2","R2",2061,"yes",105
"5/30/2018 10:58:23",2018-05-30,"A2","R2",2062,"yes",60
"5/30/2018 11:47:43",2018-05-30,"A1","R1",2056,"yes",10
"5/31/2018 7:11:56",2018-05-31,"A1","R1",2056,"yes",13
"6/1/2018 15:42:31",2018-06-01,"A2","R2",2062,"yes",30
"6/5/2018 7:46:10",2018-06-05,"A1","R1",2073,"no",37
"6/5/2018 11:24:32",2018-06-04,"A2","R2",2070,"yes",30
"6/5/2018 14:52:05",2018-06-05,"A2","R2",2075,"yes",15
"6/7/2018 8:22:46",2018-06-07,"A2","R2",2077,"yes",5
"6/11/2018 9:29:55",2018-06-11,"A2","R2",2082,"yes",15
"6/11/2018 9:37:49",2018-06-11,"A2","R2",1855,"yes",5
"6/12/2018 9:14:41",2018-06-12,"A1","R1",2078,"yes",10
"6/12/2018 9:41:20",2018-06-12,"A1","R1",2053,"no",19
"6/12/2018 10:11:24",2018-06-12,"A1","R1",2064,"no",24
"6/13/2018 8:40:42",2018-06-13,"A1","R1",2106,"yes",32
"6/14/2018 15:22:13",2018-06-14,"A2","R2",2104,"yes",15
"6/14/2018 15:25:57",2018-06-07,"A2","R2",2076,"yes",15
"6/14/2018 15:26:17",2018-06-07,"A2","R2",2094,"yes",15
"6/15/2018 10:51:43",2018-06-15,"A1","R1",2053,"yes",20
"6/16/2018 8:16:50",2018-06-16,"A1","R1",2064,"no",65
"6/17/2018 7:47:35",2018-06-17,"A1","R1",2073,"yes",29
"6/19/2018 7:25:53",2018-06-19,"A1","R1",2073,"yes",10
"6/19/2018 7:44:13",2018-06-19,"A1","R1",2073,"yes",12
"6/19/2018 14:40:45",2018-06-19,"A2","R2",2009,"yes",15
"6/21/2018 10:07:29",2018-06-21,"A1","R1",2073,"no",100
"6/27/2018 9:38:50",2018-06-27,"A1","R1",2102,"yes",14
"6/27/2018 10:49:11",2018-06-27,"A1","R1",2073,"yes",63
"6/29/2018 7:52:52",2018-06-29,"A1","R1",2108,"yes",18
"7/18/2018 8:14:43",2018-07-18,"A1","R1",2035,"no",75
"7/26/2018 7:42:41",2018-07-26,"A1","R1",2183,"yes",34
"8/2/2018 7:27:47",2018-08-02,"A1","R1",2181,"no",20
"8/2/2018 7:47:29",2018-08-02,"A1","R1",2177,"yes",19
"8/16/2018 7:32:26",2018-08-16,"A1","R1",1716,"yes",15
"8/20/2018 8:32:22",2018-08-20,"A1","R1",2224,"no",75
"8/21/2018 7:35:09",2018-08-21,"A1","R1",2200,"yes",15
"8/24/2018 11:45:04",2018-08-24,"A1","R1",993,"yes",145
"8/29/2018 8:35:52",2018-08-15,"A2","R2",2230,"yes",30
"8/29/2018 8:36:14",2018-08-28,"A2","R2",2242,"yes",15
"8/30/2018 16:28:39",2018-08-30,"A2","R2",2244,"yes",5
"9/4/2018 12:02:13",2018-09-04,"A2","R2",2297,"yes",5
"9/4/2018 12:10:01",2018-09-04,"A2","R2",2298,"yes",10
"9/4/2018 12:20:21",2018-09-04,"A2","R2",2296,"yes",5
"9/4/2018 12:38:33",2018-09-04,"A2","R2",2299,"yes",15
"9/10/2018 15:47:24",2018-09-10,"A2","R2",2302,"yes",35
"9/10/2018 15:57:57",2018-09-10,"A2","R2",2304,"yes",15
"9/10/2018 16:32:55",2018-09-10,"A2","R2",2305,"yes",30
"9/13/2018 7:10:04",2018-09-13,"A1","R1",2272,"yes",8
"9/13/2018 7:24:12",2018-09-13,"A1","R1",273,"yes",10
"9/13/2018 7:32:29",2018-09-13,"A1","R1",2311,"yes",6
"9/13/2018 7:59:10",2018-09-13,"A1","R1",2274,"yes",23
"9/17/2018 17:15:24",2018-09-17,"A2","R2",2071,"yes",30
"9/17/2018 17:32:11",2018-09-17,"A2","R2",2072,"yes",15
"9/17/2018 17:39:21",2018-09-17,"A2","R2",2210,"yes",10
"9/19/2018 11:13:26",2018-09-19,"A1","R1",2295,"yes",12
"9/20/2018 8:14:34",2018-09-20,"A1","R1",2232,"yes",34
"9/24/2018 17:23:21",2018-09-24,"A2","R2",2098,"yes",90
"9/25/2018 7:22:41",2018-09-25,"A1","R1",2098,"yes",28
"9/27/2018 9:37:52",2018-09-24,"A2","R2",2098,"yes",15
"9/27/2018 9:38:17",2018-09-24,"A2","R2",2098,"yes",15
"9/27/2018 9:38:41",2018-09-24,"A2","R2",2098,"yes",15
"10/1/2018 11:00:47",2018-10-01,"A2","R2",2292,"yes",5
"10/9/2018 10:47:13",2018-10-09,"A2","R2",2361,"yes",15
"10/9/2018 10:47:35",2018-10-09,"A2","R2",2360,"yes",15
"10/9/2018 10:48:16",2018-10-09,"A2","R2",2362,"yes",15
"10/9/2018 10:49:57",2018-10-09,"A2","R2",2359,"yes",10
"10/16/2018 9:34:09",2018-10-16,"A1","R1",2378,"yes",4
"10/18/2018 7:26:55",2018-10-18,"A1","R1",2368,"yes",38
"10/18/2018 8:11:12",2018-10-18,"A1","R1",1867,"yes",60
"10/19/2018 9:58:54",2018-10-19,"A1","R1",2293,"no",5
"10/22/2018 7:35:54",2018-10-22,"A1","R1",2395,"yes",3
"10/22/2018 8:34:19",2018-10-22,"A1","R1",2355,"yes",43
"10/22/2018 8:50:41",2018-10-22,"A1","R1",1432,"yes",13
"10/22/2018 9:59:20",2018-10-22,"A1","R1",2109,"no",20
"10/22/2018 11:01:40",2018-10-22,"A2","R2",2388,"yes",5
"10/22/2018 11:02:09",2018-10-22,"A2","R2",2385,"yes",5
"10/24/2018 8:11:35",2018-10-24,"A1","R1",2384,"yes",26
"10/24/2018 10:55:08",2018-10-24,"A2","R2",2363,"yes",20
"10/24/2018 11:00:10",2018-10-22,"A2","R2",2388,"yes",15
"10/24/2018 11:00:35",2018-10-22,"A2","R2",2385,"yes",15
"10/25/2018 14:20:54",2018-10-25,"A2","R2",2366,"yes",15
"10/25/2018 15:28:06",2018-10-23,"A2","R2",2396,"yes",10
"10/25/2018 15:28:28",2018-10-23,"A2","R2",2389,"yes",10
"10/25/2018 15:28:44",2018-10-23,"A2","R2",2387,"yes",10
"10/25/2018 15:29:02",2018-10-23,"A2","R2",2386,"yes",10
"10/25/2018 15:29:25",2018-10-23,"A2","R2",2383,"yes",10
"10/27/2018 7:20:50",2018-10-27,"A1","R1",2372,"yes",8
"10/31/2018 17:16:45",2018-10-31,"A2","R2",2405,"yes",5
"11/1/2018 15:59:52",2018-11-01,"A2","R2",2408,"yes",30
"11/2/2018 11:51:41",2018-11-02,"A2","R2",2367,"yes",10
"11/16/2018 7:42:20",2018-11-16,"A1","R1",2428,"yes",21
"11/19/2018 19:17:38",2018-11-19,"A2","R2",2472,"yes",15
"11/26/2018 14:42:36",2018-11-26,"A2","R2",2473,"yes",15
"12/18/2018 11:55:50",2018-12-18,"A2","R2",2492,"yes",30
"12/18/2018 17:06:13",2018-12-18,"A2","R2",2493,"yes",30
"12/19/2018 16:17:54",2018-12-19,"A2","R2",2065,"yes",30
"12/19/2018 16:55:04",2018-12-19,"A2","R2",2483,"yes",15
"12/21/2018 17:08:21",2018-12-21,"A2","R2",2193,"yes",15
"1/3/2019 15:02:07",2019-01-03,"A2","R2",2518,"yes",15
"1/14/2019 15:10:32",2019-01-14,"A2","R2",2503,"yes",10
"1/14/2019 15:27:06",2019-01-14,"A2","R2",2490,"yes",10
"1/14/2019 15:51:29",2019-01-14,"A2","R2",1693,"yes",15
"1/14/2019 16:01:02",2019-01-14,"A2","R2",2504,"yes",10
"1/14/2019 17:11:26",2019-01-14,"A2","R2",2505,"yes",30
"1/15/2019 14:54:22",2019-01-15,"A2","R2",2529,"yes",5
"1/15/2019 15:08:30",2019-01-15,"A2","R2",2506,"yes",15
"1/15/2019 15:16:25",2019-01-15,"A2","R2",2510,"yes",10
"1/15/2019 15:27:16",2019-01-15,"A2","R2",2509,"yes",5
"1/15/2019 15:29:36",2019-01-15,"A2","R2",2508,"yes",5
"1/15/2019 16:37:13",2019-01-15,"A2","R2",2522,"yes",25
"1/28/2019 11:04:28",2019-01-24,"A2","R2",2537,"yes",30
"1/28/2019 20:57:32",2019-01-28,"A2","R2",2562,"yes",30
"1/28/2019 21:03:09",2019-01-28,"A2","R2",2563,"yes",15
"1/29/2019 9:48:40",2019-01-29,"A2","R2",2562,"yes",5
"1/29/2019 10:16:10",2019-01-28,"A2","R2",2560,"no",60
"1/29/2019 16:20:42",2019-01-29,"A2","R2",2349,"yes",5
"1/29/2019 16:28:13",2019-01-29,"A2","R2",2567,"yes",5
"2/4/2019 9:55:24",2019-02-04,"A1","R1",2239,"yes",10
"2/4/2019 10:03:24",2019-02-04,"A2","R2",2564,"yes",195
"2/5/2019 11:12:38",2019-02-05,"A2","R2",2576,"yes",15
"2/7/2019 16:11:48",2019-02-07,"A2","R2",2561,"yes",105
"2/7/2019 16:40:33",2019-02-07,"A2","R2",2572,"yes",15
"2/7/2019 16:40:54",2019-02-07,"A2","R2",2572,"yes",15
"2/13/2019 12:06:58",2019-02-13,"A2","R2",2597,"yes",5
"2/13/2019 12:12:11",2019-02-13,"A2","R2",2572,"yes",15
"2/13/2019 12:12:51",2019-02-12,"A2","R2",2572,"yes",5
"2/13/2019 12:14:06",2019-02-13,"A2","R2",2583,"yes",5
"2/13/2019 12:16:02",2019-02-13,"A2","R2",2583,"yes",5
"2/13/2019 12:17:18",2019-02-13,"A2","R2",2583,"yes",5
"2/22/2019 10:36:11",2019-02-22,"A2","R2",2582,"yes",5
"3/4/2019 18:31:07",2019-03-04,"A2","R2",2584,"yes",30
"3/4/2019 18:49:55",2019-03-04,"A2","R2",2645,"yes",10
"3/4/2019 18:50:25",2019-03-04,"A2","R2",2646,"yes",10
"3/4/2019 18:50:50",2019-03-04,"A2","R2",2647,"yes",10
"3/11/2019 9:15:51",2019-03-11,"A1","R1",2643,"yes",15
"3/19/2019 9:31:09",2019-03-18,"A2","R2",2690,"yes",15
"3/19/2019 9:31:30",2019-03-18,"A2","R2",2695,"yes",20
"3/19/2019 9:31:47",2019-03-19,"A2","R2",2649,"yes",30
"3/20/2019 17:01:41",2019-03-20,"A2","R2",2661,"yes",15
"3/20/2019 17:01:58",2019-03-20,"A2","R2",2700,"yes",15
"3/20/2019 17:02:13",2019-03-20,"A2","R2",2726,"yes",15
"3/20/2019 17:02:29",2019-03-20,"A2","R2",2727,"yes",15
"3/25/2019 16:04:25",2019-03-25,"A2","R2",2728,"yes",60
"3/25/2019 16:05:07",2019-03-25,"A2","R2",2730,"yes",25
"3/25/2019 16:05:30",2019-03-25,"A2","R2",2731,"yes",20
"3/26/2019 10:50:23",2019-03-26,"A1","R1",2735,"yes",69
"3/26/2019 15:16:33",2019-03-26,"A2","R2",2733,"yes",45
"3/28/2019 9:16:22",2019-03-28,"A2","R2",2760,"yes",30
"3/28/2019 15:45:16",2019-03-28,"A2","R2",2741,"yes",10
"4/5/2019 7:12:15",2019-04-05,"A1","R1",2751,"yes",15
"4/8/2019 14:00:31",2019-04-08,"A2","R2",2755,"yes",60
"4/9/2019 12:51:16",2019-04-09,"A2","R2",2799,"yes",15
"4/10/2019 10:15:02",2019-04-10,"A1","R1",2793,"yes",45
"4/22/2019 16:20:33",2019-04-22,"A2","R2",2804,"yes",30
"4/22/2019 16:20:57",2019-04-22,"A2","R2",2802,"yes",15
"4/22/2019 16:21:20",2019-04-22,"A2","R2",2807,"yes",15
"4/22/2019 16:21:48",2019-04-22,"A2","R2",2808,"yes",15
"4/22/2019 16:22:14",2019-04-22,"A2","R2",2808,"yes",45
"4/22/2019 16:41:20",2019-04-22,"A2","R2",2809,"yes",10
"4/22/2019 16:58:09",2019-04-22,"A2","R2",2809,"yes",10
"4/22/2019 16:58:29",2019-04-22,"A2","R2",2809,"yes",10
"4/22/2019 16:58:56",2019-04-22,"A2","R2",2809,"yes",10
"4/26/2019 10:44:47",2019-04-26,"A2","R2",2809,"yes",15
"4/26/2019 10:45:06",2019-04-26,"A2","R2",2809,"yes",15
"5/1/2019 11:29:28",2019-04-30,"A2","R2",2821,"yes",15
"5/2/2019 11:30:34",2019-05-02,"A1","R1",2840,"yes",20
"5/2/2019 17:06:27",2019-05-02,"A2","R2",2843,"yes",10
"5/2/2019 17:06:45",2019-05-02,"A2","R2",2844,"yes",10
"5/2/2019 17:07:03",2019-05-02,"A2","R2",2845,"yes",10
"5/2/2019 17:07:18",2019-05-02,"A2","R2",2846,"yes",10
"5/2/2019 17:07:34",2019-05-02,"A2","R2",2847,"yes",20
"5/3/2019 12:53:25",2019-05-03,"A1","R1",2826,"yes",13
"5/3/2019 13:48:55",2019-05-03,"A1","R1",2744,"no",50
"5/3/2019 18:35:49",2019-05-03,"A2","R2",2839,"yes",15
"5/6/2019 9:01:10",2019-05-06,"A1","R1",2841,"yes",13
"5/6/2019 9:21:24",2019-05-06,"A1","R1",2831,"yes",13
"5/6/2019 11:01:46",2019-05-06,"A1","R1",2744,"yes",18
"5/7/2019 10:47:09",2019-05-07,"A1","R1",2832,"yes",1
"5/7/2019 11:37:12",2019-05-07,"A1","R1",2832,"yes",60
"5/7/2019 16:34:38",2019-05-07,"A2","R2",2850,"yes",10
"5/7/2019 16:34:52",2019-05-07,"A2","R2",2851,"yes",10
"5/7/2019 16:35:09",2019-05-07,"A2","R2",2864,"yes",10
"5/8/2019 14:38:16",2019-05-08,"A2","R2",2868,"yes",60
"5/8/2019 14:38:48",2019-05-08,"A2","R2",2865,"yes",15
"5/9/2019 12:10:36",2019-05-09,"A2","R2",1784,"yes",10
"5/15/2019 7:59:42",2019-05-15,"A1","R1",2754,"yes",7
"5/15/2019 8:10:13",2019-05-15,"A1","R1",2754,"yes",10
"5/15/2019 8:36:22",2019-05-15,"A1","R1",2754,"no",22
"5/16/2019 11:27:23",2019-05-16,"A1","R1",2754,"yes",30
"5/17/2019 18:03:58",2019-05-17,"A2","R2",2878,"yes",30
"5/17/2019 18:04:19",2019-05-17,"A2","R2",2880,"yes",45
"5/17/2019 18:04:52",2019-05-17,"A2","R2",2756,"yes",75
"5/17/2019 18:05:15",2019-05-17,"A2","R2",2884,"yes",30
"5/21/2019 18:59:27",2019-05-21,"A2","R2",2884,"yes",15
"5/21/2019 19:01:16",2019-05-21,"A2","R2",2879,"yes",30
"5/21/2019 19:14:19",2019-05-21,"A2","R2",2881,"yes",15
"5/22/2019 13:02:49",2019-05-21,"A2","R2",2882,"yes",30
"5/23/2019 8:33:11",2019-05-23,"A1","R1",2837,"yes",60
"5/23/2019 9:16:02",2019-05-23,"A1","R1",1021,"yes",15
"5/24/2019 9:38:28",2019-05-24,"A1","R1",2885,"yes",5
"5/24/2019 9:43:30",2019-05-24,"A1","R1",2886,"yes",5
"5/30/2019 12:41:44",2019-05-30,"A1","R1",2906,"yes",30
"5/31/2019 7:42:01",2019-05-31,"A1","R1",2910,"yes",5
"6/2/2019 16:39:26",2019-05-29,"A2","R2",2899,"yes",15
"6/2/2019 16:40:30",2019-05-23,"A2","R2",2898,"yes",15
"6/2/2019 16:41:09",2019-05-28,"A2","R2",2883,"yes",45
"6/2/2019 16:41:41",2019-05-28,"A2","R2",2899,"yes",45
"6/2/2019 16:42:39",2019-05-28,"A2","R2",1917,"yes",60
"6/2/2019 16:45:15",2019-05-31,"A2","R2",2532,"yes",45
"6/2/2019 16:45:54",2019-05-31,"A2","R2",2899,"yes",15
"6/5/2019 9:22:29",2019-06-05,"A1","R1",2887,"yes",180
"6/5/2019 10:13:26",2019-06-05,"A1","R1",2891,"yes",20
"6/6/2019 16:27:25",2019-06-06,"A2","R2",2866,"yes",30
"6/11/2019 14:36:23",2019-06-11,"A2","R2",1496,"yes",90
"6/11/2019 14:49:18",2019-06-11,"A2","R2",1496,"yes",30
"6/11/2019 14:53:11",2019-06-11,"A2","R2",2794,"yes",5
"6/12/2019 8:15:26",2019-06-12,"A1","R1",2929,"yes",20
"6/14/2019 11:57:23",2019-06-14,"A1","R1",1214,"yes",120
"6/14/2019 16:17:20",2019-06-14,"A1","R3",2938,"yes",20
"6/19/2019 8:40:27",2019-06-19,"A1","R1",2983,"no",28
"6/19/2019 11:45:01",2019-06-19,"A2","R3",2979,"yes",40
"6/19/2019 12:22:01",2019-06-19,"A2","R3",2973,"yes",20
"6/20/2019 10:00:41",2019-06-17,"A2","R2",840,"yes",75
"6/20/2019 10:01:07",2019-06-17,"A2","R2",2967,"yes",75
"6/21/2019 10:37:42",2019-06-21,"A3","R1",2917,"yes",120
"6/24/2019 8:27:27",2019-06-24,"A1","R1",2993,"yes",21
"6/24/2019 8:39:36",2019-06-24,"A1","R1",2938,"yes",8
"6/24/2019 8:49:18",2019-06-24,"A1","R1",2937,"yes",10
"6/24/2019 16:54:24",2019-06-24,"A2","R2",2968,"yes",15
"6/25/2019 15:21:41",2019-06-25,"A3","R2",2956,"yes",5
"6/25/2019 16:51:28",2019-06-25,"A3","R2",2956,"yes",60
"7/3/2019 11:00:19",2019-07-03,"A1","R3",2893,"yes",20
"7/9/2019 15:15:48",2019-07-09,"A3","R2",2956,"yes",60
"7/12/2019 15:15:43",2019-07-12,"A1","R3",3040,"yes",15
